theta_r,q_t,q_g,q_total,green_share,purchase_price,profit_t,profit_g,profit_r,utility_r,risk_sd
3.5,0.967427863338644,1.100570897503983,2.067998760842627,0.5321912751318788,2.902283590015932,1.4038750061459608,2.3075126008654454,4.338074936446297,3.4524915914321124,0.5030147242985991
3.5500000000000003,0.9699807749969134,1.102485581247685,2.0724663562445986,0.5319679028447236,2.90994232499074,1.411294055795419,2.315948913718092,4.331574214067499,3.4398865901194076,0.501178224167555
3.6,0.9725151131730635,1.1043863348797975,2.076901448052861,0.5317471062072701,2.9175453395191906,1.4186784680250248,2.3243383533384643,4.325053099857022,3.4273732953746654,0.4993550853301676
3.6500000000000004,0.9750310798270035,1.1062733098702526,2.081304389697256,0.5315288409261318,2.9250932394810105,1.4260284099429188,2.332681272262568,4.318512548880686,3.414950710020836,0.4975451625015822
3.7,0.9775288740011865,1.1081466555008899,2.085675529502076,0.5313130637177507,2.9325866220035595,1.4333440492590412,2.3409780201956156,4.311953491852402,3.402617851285809,0.4957483124956882
3.75,0.9800086918730987,1.110006518904824,2.090015210777923,0.5310997322797806,2.940026075619296,1.440625554220233,2.3492289440224114,4.305376835761561,3.390373750543242,0.49396439418735955
3.8000000000000003,0.9824707268066236,1.1118530451049677,2.0943237719115912,0.5308888052634408,2.947412180419871,1.447873093547903,2.3574343878183788,4.298783464482844,3.3782174530589617,0.49219326847550515
3.85,0.9849151694023023,1.1136863770517267,2.098601546454029,0.5306802422467969,2.9547455082069067,1.4550868363781486,2.365594692861201,4.292174239369035,3.366148017742799,0.4904347982469126
3.9000000000000004,0.9873422075465208,1.1155066556598907,2.1028488632064115,0.5304740037089365,2.9620266226395624,1.4622669522042555,2.373710197643028,4.285549999827327,3.3541645169057204,0.48868884834086374
3.95,0.9897520264596507,1.117314019844738,2.1070660463043884,0.530270051005003,2.969256079378952,1.4694136108214773,2.3817812378832155,4.278911563879665,3.342266036022141,0.48695528551450423
4.0,0.9921448087431695,1.119108606557377,2.1112534153005464,0.5300683463420552,2.9764344262295084,1.4765269822740306,2.389808146541588,4.27225972870756,3.3304516734972673,0.48523397840894567
4.05,0.9945207344257834,1.1208905508193374,2.115411285245121,0.529868852755721,2.98356220327735,1.483607236804199,2.397791253832155,4.2655952711819,3.318720540439362,0.48352479751608646
4.1000000000000005,0.9968799810085799,1.1226599857564348,2.1195399667650148,0.5296715340876136,2.9906399430257395,1.4906545448034998,2.4057308872372767,4.258918948378172,3.3070717604368025,0.48182761514613
4.15,0.9992227235092345,1.1244170426319258,2.12363976614116,0.5294763549634834,2.9976681705277035,1.497669076765818,2.413627371522252,4.252231498077549,3.2955044693398214,0.48014230539578334
4.2,1.0015491345052874,1.1261618508789655,2.127710985384253,0.5292832807720766,3.004647403515862,1.5046510032424352,2.421481028750274,4.245533639254293,3.284017815046811,0.47846874411712564
4.25,1.0038593841765249,1.1278945381323937,2.131753922308919,0.5290922776446743,3.0115781525295744,1.5116004947989072,2.4292921782977714,4.238826072549826,3.2726109572950755,0.4768068088871191
4.3,1.0061536403464768,1.1296152302598577,2.1357688706063342,0.528903312435285,3.01846092103943,1.5185177219737007,2.4370611368700628,4.232109480733932,3.2612830674559383,0.4751563789777576
4.3500000000000005,1.0084320685230548,1.131324051392291,2.139756119915346,0.5287163527014701,3.0252962055691643,1.5254028552385308,2.444788218517335,4.225384529153436,3.250033328334083,0.47351733532683205
4.4,1.010694831938355,1.1330211239537662,2.1437159558921213,0.5285313666857754,3.0320844958150652,1.5322560649603498,2.452473734650911,4.2186518661687336,3.2388609339710377,0.47188956050929765
4.45,1.0129420915876404,1.1347065686907303,2.147648660278371,0.5283483232977472,3.038826274762921,1.5390775213649155,2.4601179940597824,4.211912123578554,3.2277650894526926,0.470272938709231
4.5,1.0151740062675243,1.1363805047006432,2.1515545109681673,0.5281671920965131,3.045522018802573,1.5458673945018835,2.4677213029273775,4.205165917033281,3.216745010720765,0.46866735569236123
4.55,1.0173907326133766,1.1380430494600327,2.155433782073409,0.5279879432739045,3.05217219784013,1.552625854211375,2.4752839648485807,4.198413846437184,3.2057999243881183,0.4670726987791617
4.6000000000000005,1.0195924251359676,1.1396943188519757,2.159286743987943,0.5278105476381044,3.058777275407903,1.5593530700919658,2.4828062808469378,4.191656496339873,3.1949290675578266,0.4654888568184892
4.65,1.021779236257367,1.1413344271930252,2.1631136634503925,0.5276349765977981,3.065337708772101,1.5660492114700324,2.490288549392062,4.184894436317311,3.184131687645917,0.4639157201617585
4.7,1.0239513163461225,1.1429634872595917,2.166914803605714,0.5274612021468114,3.0718539490383674,1.5727144473704358,2.497731066417214,4.17812822134266,3.1734070422076863,0.46235318063763653
4.75,1.026108813751723,1.144581610313792,2.1706904240655147,0.5272891968492173,3.0783264412551685,1.5793489464884516,2.505134125337027,4.171358392147305,3.162754398767534,0.46080113152724994
4.800000000000001,1.0282518748383762,1.1461889061287822,2.174440780967158,0.5271189338248958,3.0847556245151284,1.5859528771629534,2.512498017065389,4.164585475572282,3.1521730346521855,0.45925946753988645
4.8500000000000005,1.030380644018106,1.1477854830135796,2.1781661270316857,0.5269503867355306,3.091141932054318,1.5925264073507501,2.5198230300334323,4.157809984910433,3.141662236827269,0.4577280847891857
4.9,1.0324952637831937,1.149371447837395,2.1818667116205885,0.526783529771026,3.097485791349581,1.5990697046020896,2.52710945020766,4.151032420239536,3.1312213017371473,0.4562068807698016
4.95,1.0345958747379707,1.1509469060534778,2.1855427807914483,0.5266183376363316,3.1037876242139117,1.6055829360372398,2.5343575611081466,4.144253268746686,3.1208495351479364,0.4546957543345313
5.0,1.036682615629984,1.152511961722488,2.189194577352472,0.5264547855386577,3.1100478468899517,1.6120662683241374,2.541567643826835,4.137473005044147,3.110546251993622,0.4531946056718958
5.050000000000001,1.038755623380546,1.1540667175354096,2.1928223409159555,0.5262928491750721,3.116266870141638,1.6185198676570602,2.5487399770459094,4.130692091476953,3.1003107762252213,0.45170333628416326
5.1000000000000005,1.0408150331146813,1.155611274836011,2.1964263079506923,0.5261325047204604,3.122445099344044,1.6249438997362726,2.555874837056221,4.12391097842249,3.0901424406629268,0.4502218489658057
5.15,1.0428609781904898,1.1571457336428674,2.2000067118333573,0.5259737288158406,3.1285829345714697,1.6313385297486378,2.56297249777578,4.117130104582252,3.0800405868511236,0.4487500477823763
5.2,1.0448935902279308,1.1586701926709482,2.203563782898879,0.5258164985570192,3.1346807706837927,1.6377039223491225,2.5700332307682645,4.110349897266043,3.070004564916257,0.4472878380498027
5.25,1.0469129991370518,1.1601847493527888,2.207097748489841,0.5256607914835763,3.1407389974111557,1.6440402416432052,2.5770573052615866,4.103570772668802,3.060033733427473,0.4458351263140795
5.300000000000001,1.0489193331456634,1.1616894998592475,2.210608833004911,0.52550658556817,3.14675799943699,1.6503476511701147,2.5840449881664576,4.096793136140282,3.0501274592599543,0.44439182033136054
5.3500000000000005,1.0509127188264822,1.1631845391198616,2.214097257946344,0.5253538592061479,3.1527381564794466,1.6566263138869033,2.5909965440949696,4.0900173824477655,3.040285117460911,0.4429578290484319
5.4,1.0528932811237492,1.164669960842812,2.217563241966561,0.5252025912054571,3.1586798433712477,1.6628763921533014,2.5979122353791944,4.083243896032032,3.030506091118155,0.4415330625835642
5.45,1.0548611433793351,1.1661458575345014,2.2210070009138363,0.5250527607768409,3.164583430138005,1.6690980477173372,2.6047923220897555,4.07647305125675,3.0207897712312004,0.4401174322077328
5.5,1.056816427358345,1.1676123205187587,2.224428747877104,0.5249043475243144,3.1704492820750345,1.6752914417016835,2.6116370620544016,4.069705212651487,3.0111355565848394,0.43871085032619833
5.550000000000001,1.0587592532742354,1.1690694399556767,2.2278286932299123,0.5247573314359089,3.1762777598227063,1.6814567345907248,2.618446710876559,4.0629407351485085,3.0015428536251294,0.43731323046043774
5.6000000000000005,1.0606897398134512,1.1705173048600885,2.23120704467354,0.524611692874676,3.1820692194403537,1.68759408621829,2.6252215219538506,4.05617996431355,2.992011076337752,0.43592448723042243
5.65,1.0626080041595938,1.1719560031196954,2.234564007279289,0.5244674125699446,3.1878240124787816,1.6937036557560532,2.631961746496583,4.049423236570717,2.982539646128672,0.4345445363372308
5.7,1.0645141620171348,1.173385621512851,2.237899783529986,0.5243244716088193,3.1935424860514043,1.699785601702564,2.6386676335461994,4.042670879421679,2.9731279917070643,0.4331732945459901
5.75,1.0664083276346783,1.1748062457260087,2.241214573360687,0.5241828514279175,3.1992249829040347,1.705840081872887,2.645339429993678,4.035923211659318,2.9637755489704434,0.43181067966914155
5.800000000000001,1.068290613827789,1.1762179603708418,2.2445085741986306,0.5240425338053313,3.204871841483367,1.7118672533888313,2.651977380597886,4.029180543575982,2.9544817608919587,0.43045661055001905
5.8500000000000005,1.070161132001389,1.1776208490010418,2.247781981002431,0.5239035008528117,3.210483396004167,1.7178672726697415,2.6585817280038686,4.022443177166496,2.945246077409807,0.42911100704673694
5.9,1.0720199921717402,1.179014994128805,2.251034986300545,0.5237657350081675,3.2160599765152202,1.7238402954238463,2.665152712761093,4.015711406326055,2.9360679553187,0.42777379001637694
5.95,1.073867302988009,1.1804004772410068,2.254267780229016,0.5236292190278687,3.221601908964027,1.7297864766401108,2.6716905733415937,4.0089855170431825,2.9269468581633733,0.4264448812994741
6.0,1.075703171753441,1.181777378815081,2.257480550568522,0.5234939359798529,3.2271095152603233,1.7357059705806195,2.6781955461580864,4.002265787587819,2.917882256134052,0.42512420370478543
6.050000000000001,1.0775277044461347,1.1831457783346009,2.2606734827807355,0.523359869236523,3.232583113338404,1.7415989307734348,2.684667865581977,3.995552488694755,2.908873625963876,0.4238116809943453
6.1000000000000005,1.0793410057394355,1.1845057543045767,2.263846760044012,0.5232270024679357,3.2380230172183064,1.7474655100059244,2.691107763961308,3.9888458837424614,2.899920450828204,0.4225072378687939
6.15,1.0811431790219532,1.1858573842664648,2.267000563288418,0.5230953196351698,3.2434295370658597,1.7533058603185427,2.697515471638604,3.982146228927493,2.8910222202457714,0.42121079995297833
6.2,1.0829343264172133,1.18720074481291,2.2701350712301234,0.5229648049838721,3.24880297925164,1.7591201329990553,2.703891216968657,3.9754537734345576,2.882178429981675,0.4199222937818151
6.25,1.0847145488029468,1.18853591160221,2.2732504604051567,0.5228354430379747,3.2541436464088402,1.7649084785771705,2.7102352263361933,3.968768759602372,2.873388581952118,0.418641646786414
6.300000000000001,1.0864839458300284,1.1898629593725212,2.2763469052025496,0.5227072185935768,3.259451837490085,1.770671046819582,2.716547724173468,3.962091423085429,2.8646521841309007,0.41736878728045396
6.3500000000000005,1.088242615941074,1.1911819619558055,2.2794245778968794,0.5225801167129884,3.264727847823222,1.7764079867254075,2.722828932977764,3.9554219930117616,2.855968750457614,0.41610364444680487
6.4,1.089990656388694,1.1924929922915206,2.2824836486802145,0.5224541227189285,3.269971969166082,1.7821194465219838,2.7290790733287693,3.948760692136848,2.847337800747489,0.41484614832439665
6.45,1.0917281632534241,1.1937961224400682,2.2855242856934925,0.5223292221888759,3.275184489760272,1.7878055736610423,2.7352983639058843,3.9421077369937105,2.8387588606028853,0.4135962297953199
6.5,1.0934552314613264,1.1950914235959949,2.2885466550573215,0.5222054009495652,3.2803656943839794,1.7934665148152145,2.741487021505403,3.9354633380393635,2.830231461326368,0.4123538205721645
6.550000000000001,1.095171954801279,1.1963789661009594,2.2915509209022384,0.5220826450716253,3.285515864403837,1.7991024158748825,2.7476452610576008,3.928827699797665,2.8217551398353518,0.41111885318558183
6.6000000000000005,1.0968784259419537,1.1976588194564652,2.294537245398419,0.5219609408643555,3.290635277825861,1.8047134219453467,2.7537732956437084,3.9222010209986826,2.81332943857827,0.4098912609720712
6.65,1.0985747364484906,1.1989310523363679,2.2975057887848584,0.521840274870636,3.2957242093454715,1.8102996773443056,2.7598713365127807,3.915583494714671,2.8049539054522445,0.4086709780619848
6.7,1.1002609767988758,1.2001957325991568,2.3004567093980324,0.5217206338619672,3.300782930396627,1.8158613255996243,2.7659395930984534,3.9089753084927423,2.796628093722217,0.4074579393677459
6.75,1.1019372364000284,1.2014529273000214,2.30339016370005,0.5216020048336353,3.305811709200085,1.821398509447398,2.7719782730355806,3.9023766444843235,2.788351561941526,0.40625208057227635
6.800000000000001,1.1036036036036039,1.2027027027027029,2.3063063063063067,0.521484375,3.3108108108108114,1.8269113708302902,2.777987582176772,3.8957876795714625,2.780123873873874,0.40505333811762817
6.8500000000000005,1.105260165721514,1.2039451242911354,2.3092052900126494,0.5213677317899009,3.3157804971645417,1.8324000508961227,2.783967724608795,3.8892085854901146,2.7719445984166917,0.40386164919381834
6.9,1.1069070090411814,1.205180256780886,2.3120872658220675,0.521252062842179,3.320721027123544,1.8378646899967408,2.7899189026688846,3.8826395289504148,2.763813309525834,0.4026769517278556
6.95,1.1085442188405181,1.2064081641303885,2.3149523829709064,0.5211373560013093,3.325632656521554,1.8433054276871015,2.7958413169609093,3.8760806717540945,2.755729586141608,0.4014991843729653
7.0,1.1101718794026485,1.2076289095519863,2.317800788954635,0.5210235993131429,3.3305156382079457,1.8487224027246134,2.801735166371439,3.8695321709090487,2.747693012116089,0.4003282864979975
7.050000000000001,1.1117900740303708,1.2088425555227782,2.320632629553149,0.5209107810207545,3.3353702220911123,1.8541157530686858,2.807600648085682,3.8629941787411766,2.7397031761417114,0.3991641981770247
7.1000000000000005,1.1133988850603693,1.210049163795277,2.3234480488556466,0.5207988895603907,3.3401966551811078,1.8594856158805102,2.8134379576032984,3.856466843003531,2.731759671681094,0.39800686017911674
7.15,1.1149983938771806,1.2112487954078854,2.3262471892850662,0.5206879135575195,3.3449951816315417,1.8648321275230384,2.8192472887541067,3.8499503069828678,2.7238620968980887,0.3968562139582947
7.2,1.116588680926916,1.2124415106951871,2.3290301916221035,0.5205778418229762,3.3497660427807485,1.8701554235611657,2.825028833713655,3.8434447096036553,2.716010054590018,0.39571220164365895
7.25,1.1181698257307504,1.2136273692980628,2.3317971950288134,0.520468663349201,3.3545094771922512,1.875455638762105,2.830782783018673,3.8369501855296044,2.7082031521210865,0.39457476602968644
7.300000000000001,1.119741906898175,1.2148064301736312,2.3345483370718063,0.5203603673065716,3.3592257206945253,1.8807329070959422,2.836509325582403,3.8304668652627876,2.700441001356927,0.3934438505666952
7.3500000000000005,1.1213050021400268,1.2159787516050202,2.337283753745047,0.5202529430398207,3.3639150064200805,1.8859873617363685,2.842208648709807,3.8239948752404156,2.6927232186002845,0.3923193993514733
7.4,1.1228591882812928,1.2171443912109696,2.3400035794922625,0.5201463800645414,3.3685775648438785,1.8912191350615855,2.8478809381126435,3.817534337929308,2.6850494245277825,0.3912013571180664
7.45,1.1244045412736983,1.2183034059552735,2.3427079472289716,0.5200406680637768,3.3732136238210946,1.8964283586553736,2.8535263779244397,3.811085371918141,2.6774192441277815,0.3900896692287229
